- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
339	-1867.176	-1879.512	-862.598	93.024	1037.537	3982.149
340	-1867.309	-1879.254	-864.147	92.873	1036.952	3982.457
341	-1866.941	-1879.349	-864.989	92.691	1037.239	3982.369
342	-1866.527	-1879.575	-864.359	92.757	1038.015	3982.143
343	-1866.135	-1879.715	-862.906	92.843	1038.343	3982.076
344	-1865.657	-1879.708	-861.891	92.738	1037.995	3982.041
345	-1865.603	-1879.493	-862.146	92.681	1037.607	3981.738
346	-1866.250	-1879.062	-863.051	92.874	1037.717	3981.315
347	-1867.238	-1878.549	-863.622	93.122	1038.077	3981.496
348	-1867.837	-1878.320	-863.717	93.224	1038.263	3982.944
349	-1867.686	-1878.609	-863.513	93.367	1038.371	3985.021
350	-1867.309	-1879.248	-862.999	93.812	1038.687	3986.305
351	-1867.265	-1879.788	-862.243	94.373	1039.042	3986.500
352	-1867.540	-1879.830	-861.558	94.581	1038.981	3986.544
353	-1867.663	-1879.497	-861.541	94.358	1038.471	3986.898
354	-1867.309	-1879.269	-862.579	94.140	1037.915	3986.984
355	-1866.828	-1879.394	-864.059	94.164	1037.745	3986.531
356	-1866.721	-1879.759	-864.428	94.191	1037.967	3986.240
357	-1866.969	-1880.023	-863.062	93.887	1038.057	3986.541
358	-1867.006	-1879.940	-861.623	93.483	1037.664	3986.520
359	-1866.655	-1879.667	-861.412	93.751	1037.193	3985.188
360	-1866.454	-1879.524	-862.036	94.681	1037.189	3983.279
361	-1866.644	-1879.570	-862.930	95.242	1037.454	3982.227
362	-1866.820	-1879.733	-863.606	94.819	1037.485	3982.151
363	-1866.953	-1879.987	-863.911	93.916	1037.225	3982.343
364	-1867.291	-1880.086	-864.148	93.385	1036.954	3982.390
365	-1867.629	-1879.841	-863.976	93.558	1036.937	3982.272
366	-1867.636	-1879.420	-863.223	94.195	1037.207	3982.052
367	-1867.308	-1879.188	-862.780	94.652	1037.504	3981.567
368	-1866.800	-1879.314	-862.967	94.439	1037.450	3980.684
369	-1866.682	-1879.483	-863.226	93.848	1037.016	3980.071
370	-1867.173	-1879.338	-863.459	93.370	1036.512	3980.257
371	-1867.443	-1879.064	-863.512	93.121	1036.091	3980.732
372	-1867.139	-1878.998	-863.055	93.031	1035.601	3980.955
373	-1866.653	-1879.115	-862.474	93.029	1035.108	3981.074
374	-1866.381	-1879.361	-862.050	93.055	1035.114	3981.174
375	-1866.606	-1879.707	-861.655	92.990	1035.926	3981.234
376	-1867.131	-1879.924	-861.543	92.951	1037.122	3981.358
377	-1867.514	-1879.708	-862.040	93.345	1037.943	3981.547
378	-1867.342	-1879.172	-862.928	94.080	1037.847	3981.795
379	-1867.041	-1878.854	-863.422	94.385	1036.959	3982.186
380	-1867.399	-1878.865	-862.869	93.921	1036.174	3982.970
381	-1867.703	-1878.829	-861.802	93.361	1036.287	3984.453
382	-1867.283	-1879.022	-861.547	93.497	1036.903	3985.842
383	-1866.700	-1879.607	-862.601	94.301	1036.951	3985.954
384	-1866.426	-1879.769	-864.125	95.070	1036.379	3985.212
385	-1866.743	-1879.223	-864.794	95.294	1035.939	3984.765
386	-1867.172	-1878.795	-864.416	95.140	1035.922	3984.776
387	-1867.060	-1878.960	-863.896	95.000	1036.115	3984.815
388	-1866.831	-1879.277	-863.180	94.918	1036.324	3984.747
389	-1866.887	-1879.204	-861.924	94.652	1036.279	3984.630
390	-1867.144	-1878.763	-861.355	94.210	1036.048	3984.610
391	-1867.325	-1878.591	-862.141	93.760	1036.082	3984.705
392	-1867.071	-1878.911	-863.041	93.350	1036.488	3984.877
393	-1866.773	-1879.349	-863.431	93.137	1036.812	3985.123
394	-1866.794	-1879.663	-863.467	93.225	1036.668	3984.918
395	-1866.740	-1879.877	-862.692	93.358	1036.160	3983.555
396	-1866.738	-1879.901	-861.288	93.222	1035.706	3981.331
397	-1867.057	-1879.633	-860.517	92.828	1035.705	3979.749
398	-1867.049	-1879.299	-861.141	92.607	1036.146	3979.871
399	-1866.576	-1879.249	-862.997	92.761	1036.597	3981.469
400	-1866.521	-1879.491	-864.916	93.110	1036.778	3983.538
401	-1866.979	-1879.696	-865.148	93.487	1036.805	3984.905
402	-1867.169	-1879.709	-863.728	93.759	1036.964	3985.337
403	-1867.059	-1879.680	-862.574	93.812	1037.200	3985.453
404	-1867.067	-1879.620	-862.596	93.731	1037.192	3985.334
405	-1866.960	-1879.495	-863.255	93.801	1036.870	3984.334
406	-1866.851	-1879.472	-864.120	94.006	1036.361	3982.224
407	-1867.195	-1879.565	-864.831	94.131	1035.871	3980.046
408	-1867.377	-1879.557	-864.682	94.132	1035.630	3979.187
409	-1867.040	-1879.493	-863.452	94.050	1035.760	3979.679
410	-1866.895	-1879.504	-862.037	93.817	1036.173	3980.532
411	-1866.971	-1879.464	-861.286	93.254	1036.557	3981.056
