- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
189	-1866.361	-1879.850	-865.385	90.674	1022.584	3983.261
190	-1866.502	-1879.251	-866.867	89.894	1022.897	3982.838
191	-1866.597	-1879.282	-866.370	89.487	1023.520	3982.634
192	-1866.867	-1879.970	-864.131	89.794	1024.028	3982.530
193	-1867.114	-1880.544	-861.477	90.239	1024.127	3982.504
194	-1866.983	-1880.414	-860.144	90.406	1023.806	3982.686
195	-1866.669	-1879.886	-860.916	90.413	1023.532	3982.872
196	-1866.780	-1879.632	-862.940	90.387	1023.717	3982.609
197	-1867.475	-1879.827	-864.751	90.191	1024.227	3982.023
198	-1868.139	-1880.115	-865.393	89.947	1024.767	3981.705
199	-1868.206	-1880.229	-864.835	89.827	1025.093	3981.714
200	-1867.581	-1880.313	-863.739	89.630	1025.279	3981.741
201	-1866.799	-1880.438	-862.815	89.205	1025.586	3981.773
202	-1866.697	-1880.269	-862.526	88.828	1025.750	3981.790
203	-1867.046	-1879.673	-863.067	88.973	1025.511	3981.753
204	-1866.897	-1879.246	-864.185	89.508	1025.104	3981.728
205	-1866.350	-1879.602	-865.185	89.740	1024.565	3981.613
206	-1866.367	-1880.477	-865.358	89.580	1023.728	3981.214
207	-1867.065	-1880.954	-864.794	89.596	1022.848	3980.657
208	-1867.392	-1880.494	-864.135	89.795	1022.296	3980.456
209	-1867.061	-1879.617	-863.712	89.765	1022.108	3980.838
210	-1867.060	-1879.233	-863.322	89.537	1022.065	3981.362
211	-1867.596	-1879.594	-863.058	89.399	1022.021	3981.598
212	-1867.694	-1880.230	-863.650	89.479	1022.083	3981.621
213	-1867.018	-1880.546	-865.065	89.840	1022.341	3981.673
214	-1866.333	-1880.289	-865.764	90.452	1022.511	3981.677
215	-1866.360	-1879.771	-864.935	90.875	1022.350	3981.482
216	-1867.061	-1879.481	-863.698	90.738	1022.203	3981.124
217	-1867.575	-1879.494	-862.992	90.366	1022.535	3980.760
218	-1867.146	-1879.613	-862.530	90.170	1023.039	3980.699
219	-1866.463	-1879.961	-862.652	90.101	1022.906	3981.071
220	-1866.560	-1880.621	-863.424	90.043	1022.266	3981.467
