- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
319	-1866.432	-1880.069	-863.470	85.963	1016.182	3978.972
320	-1866.623	-1879.986	-864.199	85.705	1016.209	3978.643
321	-1866.577	-1880.144	-864.669	85.560	1016.277	3978.330
322	-1866.486	-1880.272	-864.501	85.760	1016.340	3978.437
323	-1866.558	-1880.266	-863.472	86.051	1016.400	3978.973
324	-1866.964	-1880.222	-862.280	86.143	1016.247	3979.266
325	-1867.437	-1880.246	-862.182	86.148	1015.852	3978.938
326	-1867.530	-1880.298	-863.370	86.159	1015.601	3978.485
327	-1867.379	-1880.259	-864.673	86.107	1015.731	3978.594
328	-1867.300	-1880.167	-865.236	85.987	1016.049	3978.989
329	-1867.191	-1880.151	-865.285	85.989	1016.337	3978.823
330	-1866.793	-1880.167	-865.125	86.325	1016.473	3978.148
331	-1866.342	-1880.104	-864.509	86.694	1016.311	3977.915
332	-1866.388	-1880.026	-863.386	86.573	1015.789	3978.348
333	-1866.644	-1880.034	-862.543	86.208	1015.257	3978.780
334	-1866.445	-1880.135	-863.093	86.256	1015.321	3978.859
335	-1866.007	-1880.250	-864.884	86.746	1016.031	3978.781
336	-1866.038	-1880.245	-866.088	87.161	1016.605	3978.661
337	-1866.619	-1880.121	-865.335	87.256	1016.430	3978.490
338	-1867.090	-1880.085	-863.276	86.936	1015.859	3978.435
339	-1867.013	-1880.288	-861.557	86.188	1015.680	3978.701
340	-1866.727	-1880.643	-861.251	85.589	1016.126	3979.180
341	-1866.882	-1880.870	-862.295	85.612	1016.515	3979.412
342	-1867.421	-1880.677	-863.871	85.966	1016.280	3979.065
343	-1867.435	-1880.130	-865.159	86.165	1015.771	3978.482
344	-1866.668	-1879.745	-865.486	86.042	1015.449	3978.236
345	-1866.122	-1879.907	-864.464	86.011	1015.295	3978.317
346	-1866.291	-1880.261	-862.701	86.391	1015.254	3978.345
347	-1866.641	-1880.291	-862.384	86.954	1015.430	3978.241
348	-1866.644	-1880.110	-864.164	87.374	1015.658	3978.118
349	-1866.463	-1880.047	-866.154	87.339	1015.693	3977.874
350	-1866.605	-1880.197	-866.940	86.837	1015.564	3977.470
351	-1867.101	-1880.298	-866.299	86.208	1015.427	3977.291
352	-1867.425	-1880.138	-864.753	85.885	1015.425	3977.519
353	-1867.204	-1879.911	-863.456	86.199	1015.653	3977.890
354	-1866.864	-1879.997	-862.960	86.773	1016.015	3978.297
355	-1866.952	-1880.441	-862.752	86.626	1016.189	3978.703
356	-1867.171	-1880.826	-862.786	85.555	1016.098	3978.843
357	-1867.014	-1880.818	-863.658	84.477	1016.082	3978.604
358	-1866.692	-1880.622	-865.071	84.113	1016.361	3978.150
359	-1866.659	-1880.528	-865.375	84.339	1016.562	3977.693
360	-1866.798	-1880.519	-863.533	84.645	1016.297	3977.361
361	-1866.688	-1880.517	-860.999	84.689	1015.901	3977.198
362	-1866.435	-1880.463	-860.376	84.550	1015.768	3977.358
363	-1866.550	-1880.521	-862.437	84.618	1015.712	3977.852
364	-1866.978	-1880.757	-865.237	85.224	1015.517	3978.305
365	-1867.240	-1880.695	-866.878	85.899	1015.555	3978.263
366	-1867.143	-1879.978	-866.568	85.505	1016.093	3977.826
367	-1866.935	-1879.231	-864.660	84.108	1016.587	3977.806
368	-1866.823	-1879.338	-862.586	83.465	1016.381	3978.503
369	-1866.989	-1880.176	-862.046	84.316	1015.578	3979.218
370	-1867.123	-1880.785	-863.520	85.411	1014.880	3979.391
371	-1866.757	-1880.647	-865.907	85.707	1014.756	3979.143
372	-1866.509	-1880.113	-867.292	85.512	1015.132	3978.950
373	-1866.733	-1879.777	-866.601	85.333	1015.532	3978.947
374	-1866.796	-1879.946	-864.501	85.303	1015.590	3979.026
375	-1866.452	-1880.411	-862.430	85.471	1015.648	3979.340
376	-1866.130	-1880.720	-861.379	85.577	1016.116	3979.915
377	-1866.396	-1880.743	-861.942	85.341	1016.592	3980.279
378	-1867.110	-1880.605	-863.831	84.954	1016.479	3979.919
379	-1867.696	-1880.372	-865.515	84.857	1015.846	3978.983
380	-1867.718	-1880.201	-865.744	85.091	1015.281	3978.229
381	-1867.133	-1880.293	-864.472	85.433	1015.402	3978.270
382	-1866.863	-1880.701	-862.664	85.777	1016.175	3978.964
383	-1867.099	-1881.150	-861.686	85.810	1016.799	3979.534
384	-1866.955	-1881.044	-862.192	85.062	1016.700	3979.443
385	-1866.602	-1880.260	-863.868	83.937	1016.207	3978.857
386	-1866.565	-1879.518	-865.684	83.749	1015.825	3978.290
387	-1866.599	-1879.553	-866.521	85.012	1015.544	3978.176
