- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
252	-1865.937	-1880.059	-860.789	95.379	1029.234	3985.357
253	-1866.141	-1879.969	-860.113	95.599	1028.982	3984.999
254	-1866.835	-1879.622	-861.136	95.853	1028.927	3984.779
255	-1867.401	-1879.375	-863.524	95.692	1028.743	3984.967
256	-1867.419	-1879.495	-866.315	95.057	1028.114	3985.180
257	-1867.250	-1879.859	-867.883	94.801	1027.312	3985.173
258	-1867.331	-1880.237	-867.110	95.583	1026.924	3985.347
259	-1867.421	-1880.346	-864.820	96.650	1026.945	3985.847
260	-1867.057	-1879.945	-862.616	96.906	1027.038	3986.188
261	-1866.379	-1879.314	-861.667	96.426	1027.378	3985.885
262	-1865.989	-1879.171	-862.547	96.056	1027.998	3984.634
263	-1866.087	-1879.753	-864.742	96.278	1028.304	3982.826
264	-1866.282	-1880.327	-866.538	96.884	1028.102	3982.102
265	-1866.215	-1880.145	-866.198	97.468	1027.722	3983.344
266	-1866.009	-1879.445	-863.560	97.783	1027.390	3984.969
267	-1866.229	-1878.979	-860.466	97.793	1027.249	3985.488
268	-1866.940	-1879.074	-859.271	97.631	1027.414	3985.403
269	-1867.472	-1879.516	-860.649	97.408	1027.847	3985.568
270	-1867.506	-1879.948	-863.252	97.224	1028.275	3985.817
271	-1867.579	-1880.168	-865.045	97.260	1028.356	3985.613
272	-1868.050	-1880.198	-865.098	97.378	1028.163	3985.040
273	-1868.166	-1880.122	-864.291	97.175	1028.063	3984.502
274	-1867.258	-1879.978	-863.632	96.919	1028.245	3984.274
275	-1866.131	-1879.784	-863.035	97.024	1028.534	3984.287
276	-1865.815	-1879.715	-862.486	97.042	1028.567	3984.242
277	-1866.083	-1879.947	-862.669	96.716	1028.186	3984.111
278	-1866.104	-1880.049	-863.936	96.520	1027.586	3983.951
279	-1865.741	-1879.494	-865.719	96.659	1027.022	3983.741
280	-1865.615	-1878.809	-866.454	96.808	1026.759	3983.567
281	-1866.032	-1878.919	-865.316	96.860	1027.042	3983.565
282	-1866.517	-1879.719	-863.551	97.083	1027.625	3983.828
283	-1866.554	-1880.264	-862.510	97.516	1028.028	3984.316
284	-1866.522	-1879.939	-862.225	97.678	1028.148	3984.696
285	-1867.006	-1879.156	-862.319	97.160	1028.238	3984.785
286	-1867.715	-1878.869	-862.875	96.256	1028.495	3984.689
287	-1867.890	-1879.342	-863.985	95.743	1028.754	3984.596
288	-1867.404	-1879.984	-864.649	96.119	1028.685	3984.672
289	-1866.959	-1880.283	-863.574	96.962	1028.371	3984.776
290	-1866.888	-1880.202	-861.449	97.585	1028.187	3984.535
291	-1866.710	-1879.970	-860.355	97.859	1028.163	3983.502
292	-1866.326	-1879.795	-861.229	97.853	1027.994	3981.682
293	-1866.121	-1879.629	-863.063	97.700	1027.683	3979.866
294	-1866.346	-1879.477	-864.339	97.740	1027.425	3978.930
295	-1866.944	-1879.622	-864.857	97.987	1027.053	3979.425
296	-1867.294	-1880.044	-865.074	98.079	1026.447	3981.281
297	-1866.960	-1880.142	-864.723	97.809	1026.132	3983.385
298	-1866.606	-1879.657	-863.668	97.328	1026.481	3984.533
299	-1866.915	-1879.172	-862.900	97.000	1027.079	3984.608
300	-1867.458	-1879.253	-863.501	97.003	1027.280	3984.027
301	-1867.457	-1879.788	-865.180	97.116	1026.986	3983.122
302	-1866.942	-1880.269	-866.347	96.973	1026.729	3982.217
303	-1866.547	-1880.236	-865.781	96.519	1026.905	3981.711
304	-1866.426	-1879.687	-863.981	96.184	1027.389	3981.938
305	-1866.217	-1879.178	-862.327	96.320	1027.765	3982.625
306	-1865.962	-1879.246	-861.579	96.660	1027.566	3982.816
307	-1866.102	-1879.809	-861.816	96.903	1026.925	3982.233
308	-1866.682	-1880.227	-862.635	97.266	1026.788	3981.869
309	-1867.120	-1880.067	-863.467	97.795	1027.595	3982.572
310	-1867.100	-1879.627	-864.051	97.977	1028.538	3983.797
311	-1867.046	-1879.450	-863.987	97.658	1028.636	3984.352
312	-1867.372	-1879.663	-862.902	97.380	1027.896	3984.097
313	-1867.805	-1880.057	-861.738	97.571	1027.204	3983.972
314	-1867.650	-1880.325	-861.829	98.041	1027.276	3984.496
315	-1866.932	-1880.230	-863.193	98.346	1027.857	3985.026
316	-1866.487	-1879.831	-864.805	98.325	1028.187	3984.720
317	-1866.685	-1879.437	-865.576	98.098	1027.922	3983.815
318	-1866.874	-1879.267	-865.171	97.856	1027.469	3983.208
319	-1866.475	-1879.375	-864.283	97.737	1027.410	3983.271
320	-1865.871	-1879.698	-863.646	97.769	1027.746	3983.722
321	-1865.664	-1880.006	-863.393	97.677	1027.970	3984.039
322	-1865.973	-1880.009	-863.550	97.231	1027.815	3983.975
323	-1866.571	-1879.712	-864.153	96.633	1027.555	3983.866
324	-1866.980	-1879.531	-864.997	96.369	1027.558	3984.191
325	-1867.039	-1879.796	-865.386	96.722	1027.820	3984.892
