- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
192	-1843.057	-1832.610	-2790.401	832.978	-2419.778	-387.892
193	-1844.054	-1832.714	-2790.538	833.312	-2419.487	-387.626
194	-1844.310	-1832.865	-2790.170	833.812	-2418.995	-387.464
195	-1843.829	-1832.923	-2789.418	834.027	-2419.143	-387.796
196	-1843.098	-1832.886	-2788.748	834.008	-2419.739	-388.270
197	-1842.327	-1832.786	-2788.350	834.043	-2419.889	-388.203
198	-1841.811	-1832.577	-2788.156	834.235	-2419.497	-387.673
199	-1841.822	-1832.340	-2788.142	834.288	-2419.130	-387.139
200	-1842.300	-1832.356	-2788.324	833.926	-2419.024	-386.697
201	-1843.066	-1832.691	-2788.849	833.386	-2418.865	-386.324
202	-1843.911	-1833.006	-2789.637	833.227	-2418.445	-386.328
203	-1844.410	-1832.998	-2790.187	833.544	-2418.047	-386.896
204	-1844.201	-1832.710	-2790.164	833.755	-2418.051	-387.350
205	-1843.584	-1832.433	-2789.784	833.576	-2418.594	-387.156
206	-1843.031	-1832.389	-2789.683	833.462	-2419.166	-386.732
207	-1842.758	-1832.538	-2790.135	833.810	-2419.217	-386.541
208	-1842.828	-1832.722	-2790.807	834.184	-2419.143	-386.684
209	-1843.092	-1832.840	-2791.275	833.978	-2419.517	-387.220
210	-1843.268	-1832.838	-2791.531	833.402	-2420.206	-387.954
211	-1843.217	-1832.670	-2791.765	833.071	-2420.698	-388.353
212	-1843.067	-1832.465	-2791.939	833.234	-2420.815	-388.107
213	-1842.985	-1832.460	-2791.998	833.577	-2420.768	-387.544
214	-1843.060	-1832.619	-2792.037	833.562	-2420.759	-387.336
215	-1843.108	-1832.665	-2792.106	833.143	-2420.708	-387.743
216	-1842.991	-1832.619	-2792.137	832.765	-2420.247	-388.200
217	-1842.777	-1832.712	-2792.215	832.711	-2419.477	-388.051
218	-1842.578	-1832.886	-2792.442	832.984	-2419.125	-387.377
219	-1842.584	-1832.890	-2792.729	833.320	-2419.557	-386.810
220	-1842.856	-1832.645	-2792.679	833.331	-2420.428	-386.970
221	-1843.157	-1832.311	-2791.721	833.170	-2421.124	-387.881
222	-1843.211	-1832.134	-2790.250	833.489	-2421.276	-388.831
223	-1843.079	-1832.264	-2789.415	834.486	-2421.069	-389.067
224	-1842.890	-1832.615	-2789.467	835.476	-2420.716	-388.533
225	-1842.758	-1832.873	-2789.553	835.852	-2420.130	-387.733
226	-1842.777	-1832.854	-2789.184	835.683	-2419.499	-387.264
227	-1842.745	-1832.759	-2788.867	835.215	-2419.342	-387.333
228	-1842.628	-1832.800	-2789.013	834.552	-2419.623	-387.482
229	-1842.703	-1832.796	-2789.392	833.866	-2419.879	-387.147
230	-1843.083	-1832.498	-2789.364	833.554	-2420.181	-386.517
231	-1843.383	-1832.099	-2788.762	833.623	-2420.822	-386.388
232	-1843.197	-1832.033	-2788.462	833.698	-2421.312	-387.053
233	-1842.854	-1832.480	-2789.258	833.773	-2421.014	-387.921
234	-1843.107	-1833.217	-2790.620	834.019	-2420.234	-388.457
235	-1843.993	-1833.722	-2791.265	834.358	-2419.838	-388.683
236	-1844.316	-1833.518	-2790.863	834.627	-2420.082	-388.669
237	-1843.282	-1832.775	-2790.164	834.751	-2420.387	-388.383
238	-1841.904	-1832.141	-2789.718	834.678	-2420.196	-388.309
239	-1841.668	-1832.014	-2789.555	834.481	-2419.514	-388.940
240	-1842.653	-1832.297	-2789.613	834.234	-2418.603	-389.721
241	-1843.574	-1832.629	-2789.896	834.017	-2417.863	-389.804
242	-1843.636	-1832.742	-2790.400	833.972	-2417.851	-389.263
243	-1843.363	-1832.651	-2791.079	834.099	-2418.568	-388.794
244	-1843.334	-1832.505	-2791.503	834.332	-2419.216	-388.727
245	-1843.140	-1832.431	-2791.262	834.720	-2419.326	-388.853
246	-1842.229	-1832.382	-2790.755	835.070	-2419.218	-389.047
247	-1841.102	-1832.180	-2790.671	834.925	-2419.029	-389.375
248	-1840.965	-1831.912	-2791.076	834.342	-2418.739	-389.671
249	-1842.242	-1831.984	-2791.628	833.790	-2418.730	-389.569
250	-1843.966	-1832.581	-2792.211	833.415	-2419.319	-388.941
251	-1844.837	-1833.199	-2792.886	833.068	-2420.027	-388.157
252	-1844.531	-1833.178	-2793.402	832.787	-2420.088	-387.554
253	-1843.780	-1832.606	-2793.279	832.742	-2419.639	-387.201
254	-1843.208	-1832.087	-2792.363	832.805	-2419.431	-387.155
255	-1842.588	-1831.996	-2791.200	832.711	-2419.642	-387.278
256	-1841.786	-1832.285	-2790.387	832.686	-2419.742	-387.237
257	-1841.518	-1832.585	-2789.959	833.135	-2419.360	-387.015
